,date,prcp,month
19390,2017-03-06,0.0,2017-03-06 00:00:00
19391,2017-03-07,0.0,2017-03-07 00:00:00
19392,2017-03-08,0.0,2017-03-08 00:00:00
19393,2017-03-09,0.01,2017-03-09 00:00:00
19394,2017-03-10,0.0,2017-03-10 00:00:00
19395,2017-03-11,0.0,2017-03-11 00:00:00
19396,2017-03-13,0.41,2017-03-13 00:00:00
19397,2017-03-14,0.0,2017-03-14 00:00:00
19398,2017-03-15,0.0,2017-03-15 00:00:00
19399,2017-03-16,0.0,2017-03-16 00:00:00
19400,2017-03-18,0.41,2017-03-18 00:00:00
19401,2017-03-19,0.0,2017-03-19 00:00:00
19402,2017-03-20,0.0,2017-03-20 00:00:00
19403,2017-03-21,0.0,2017-03-21 00:00:00
19404,2017-03-22,0.0,2017-03-22 00:00:00
19405,2017-03-23,0.03,2017-03-23 00:00:00
19406,2017-03-24,0.17,2017-03-24 00:00:00
19407,2017-03-25,0.48,2017-03-25 00:00:00
19408,2017-03-26,0.0,2017-03-26 00:00:00
19409,2017-03-27,0.0,2017-03-27 00:00:00
19410,2017-03-28,0.68,2017-03-28 00:00:00
19411,2017-03-29,0.07,2017-03-29 00:00:00
19412,2017-03-31,0.41,2017-03-31 00:00:00
19413,2017-04-01,0.2,2017-04-01 00:00:00
19414,2017-04-02,0.0,2017-04-02 00:00:00
19415,2017-04-03,0.23,2017-04-03 00:00:00
19416,2017-04-04,0.02,2017-04-04 00:00:00
19417,2017-04-05,0.45,2017-04-05 00:00:00
19418,2017-04-06,0.0,2017-04-06 00:00:00
19419,2017-04-08,0.46,2017-04-08 00:00:00
19420,2017-04-09,0.0,2017-04-09 00:00:00
19421,2017-04-10,0.0,2017-04-10 00:00:00
19422,2017-04-11,0.25,2017-04-11 00:00:00
19423,2017-04-12,0.65,2017-04-12 00:00:00
19424,2017-04-13,0.23,2017-04-13 00:00:00
19425,2017-04-14,2.82,2017-04-14 00:00:00
19426,2017-04-15,0.9,2017-04-15 00:00:00
19427,2017-04-16,0.11,2017-04-16 00:00:00
19428,2017-04-17,1.3,2017-04-17 00:00:00
19429,2017-04-18,0.98,2017-04-18 00:00:00
19430,2017-04-19,0.14,2017-04-19 00:00:00
19431,2017-04-20,0.0,2017-04-20 00:00:00
19432,2017-04-21,1.84,2017-04-21 00:00:00
19433,2017-04-22,1.35,2017-04-22 00:00:00
19434,2017-04-23,0.35,2017-04-23 00:00:00
19435,2017-04-24,0.05,2017-04-24 00:00:00
19436,2017-04-25,0.0,2017-04-25 00:00:00
19437,2017-04-26,0.22,2017-04-26 00:00:00
19438,2017-04-27,0.11,2017-04-27 00:00:00
19439,2017-04-28,0.79,2017-04-28 00:00:00
19440,2017-04-29,0.0,2017-04-29 00:00:00
19441,2017-04-30,0.8,2017-04-30 00:00:00
19442,2017-05-01,0.25,2017-05-01 00:00:00
19443,2017-05-02,0.0,2017-05-02 00:00:00
19444,2017-05-04,0.37,2017-05-04 00:00:00
19445,2017-05-05,0.1,2017-05-05 00:00:00
19446,2017-05-06,0.0,2017-05-06 00:00:00
19447,2017-05-07,0.03,2017-05-07 00:00:00
19448,2017-05-08,1.11,2017-05-08 00:00:00
19449,2017-05-09,0.23,2017-05-09 00:00:00
19450,2017-05-10,0.55,2017-05-10 00:00:00
19451,2017-05-11,0.44,2017-05-11 00:00:00
19452,2017-05-12,0.1,2017-05-12 00:00:00
19453,2017-05-13,0.1,2017-05-13 00:00:00
19454,2017-05-14,1.0,2017-05-14 00:00:00
19455,2017-05-15,0.6,2017-05-15 00:00:00
19456,2017-05-16,0.3,2017-05-16 00:00:00
19457,2017-05-17,0.06,2017-05-17 00:00:00
19458,2017-05-18,0.0,2017-05-18 00:00:00
19459,2017-05-20,0.37,2017-05-20 00:00:00
19460,2017-05-21,0.0,2017-05-21 00:00:00
19461,2017-05-22,0.3,2017-05-22 00:00:00
19462,2017-05-23,0.44,2017-05-23 00:00:00
19463,2017-05-24,2.17,2017-05-24 00:00:00
19464,2017-05-25,0.88,2017-05-25 00:00:00
19465,2017-05-26,0.0,2017-05-26 00:00:00
19466,2017-05-27,0.5,2017-05-27 00:00:00
19467,2017-05-28,0.0,2017-05-28 00:00:00
19468,2017-05-30,0.37,2017-05-30 00:00:00
19469,2017-06-01,0.01,2017-06-01 00:00:00
19470,2017-06-03,0.5,2017-06-03 00:00:00
19471,2017-06-04,0.82,2017-06-04 00:00:00
19472,2017-06-05,0.01,2017-06-05 00:00:00
19473,2017-06-06,0.0,2017-06-06 00:00:00
19474,2017-06-07,0.01,2017-06-07 00:00:00
19475,2017-06-08,0.0,2017-06-08 00:00:00
19476,2017-06-10,0.5,2017-06-10 00:00:00
19477,2017-06-11,0.7,2017-06-11 00:00:00
19478,2017-06-12,0.81,2017-06-12 00:00:00
19479,2017-06-13,0.65,2017-06-13 00:00:00
19480,2017-06-14,0.81,2017-06-14 00:00:00
19481,2017-06-15,1.69,2017-06-15 00:00:00
19482,2017-06-16,0.1,2017-06-16 00:00:00
19483,2017-06-17,0.1,2017-06-17 00:00:00
19484,2017-06-18,0.7,2017-06-18 00:00:00
19485,2017-06-19,0.4,2017-06-19 00:00:00
19486,2017-06-20,0.31,2017-06-20 00:00:00
19487,2017-06-21,0.3,2017-06-21 00:00:00
19488,2017-06-22,0.28,2017-06-22 00:00:00
19489,2017-06-23,0.5,2017-06-23 00:00:00
19490,2017-06-24,0.22,2017-06-24 00:00:00
19491,2017-06-25,0.5,2017-06-25 00:00:00
19492,2017-06-26,0.02,2017-06-26 00:00:00
19493,2017-06-27,0.1,2017-06-27 00:00:00
19494,2017-06-28,0.02,2017-06-28 00:00:00
19495,2017-06-29,0.04,2017-06-29 00:00:00
19496,2017-06-30,0.2,2017-06-30 00:00:00
19497,2017-07-01,0.1,2017-07-01 00:00:00
19498,2017-07-02,0.5,2017-07-02 00:00:00
19499,2017-07-03,0.4,2017-07-03 00:00:00
19500,2017-07-04,0.0,2017-07-04 00:00:00
19501,2017-07-05,0.0,2017-07-05 00:00:00
19502,2017-07-06,0.02,2017-07-06 00:00:00
19503,2017-07-07,0.3,2017-07-07 00:00:00
19504,2017-07-08,0.02,2017-07-08 00:00:00
19505,2017-07-09,0.0,2017-07-09 00:00:00
19506,2017-07-10,0.02,2017-07-10 00:00:00
19507,2017-07-11,0.0,2017-07-11 00:00:00
19508,2017-07-12,0.05,2017-07-12 00:00:00
19509,2017-07-13,0.68,2017-07-13 00:00:00
19510,2017-07-14,0.68,2017-07-14 00:00:00
19511,2017-07-15,0.1,2017-07-15 00:00:00
19512,2017-07-16,0.5,2017-07-16 00:00:00
19513,2017-07-17,0.39,2017-07-17 00:00:00
19514,2017-07-18,2.4,2017-07-18 00:00:00
19515,2017-07-19,0.27,2017-07-19 00:00:00
19516,2017-07-20,0.7,2017-07-20 00:00:00
19517,2017-07-21,0.1,2017-07-21 00:00:00
19518,2017-07-22,4.0,2017-07-22 00:00:00
19519,2017-07-23,0.8,2017-07-23 00:00:00
19520,2017-07-24,0.84,2017-07-24 00:00:00
19521,2017-07-25,0.3,2017-07-25 00:00:00
19522,2017-07-26,0.3,2017-07-26 00:00:00
19523,2017-07-27,0.0,2017-07-27 00:00:00
19524,2017-07-28,0.4,2017-07-28 00:00:00
19525,2017-07-29,0.3,2017-07-29 00:00:00
19526,2017-07-30,0.3,2017-07-30 00:00:00
19527,2017-07-31,0.0,2017-07-31 00:00:00
19528,2017-08-01,0.44,2017-08-01 00:00:00
19529,2017-08-02,0.25,2017-08-02 00:00:00
19530,2017-08-03,0.06,2017-08-03 00:00:00
19531,2017-08-05,0.44,2017-08-05 00:00:00
19532,2017-08-06,0.44,2017-08-06 00:00:00
19533,2017-08-07,0.05,2017-08-07 00:00:00
19534,2017-08-08,0.34,2017-08-08 00:00:00
19535,2017-08-09,0.15,2017-08-09 00:00:00
19536,2017-08-10,0.07,2017-08-10 00:00:00
19537,2017-08-11,0.44,2017-08-11 00:00:00
19538,2017-08-12,0.14,2017-08-12 00:00:00
19539,2017-08-13,0.44,2017-08-13 00:00:00
19540,2017-08-14,0.22,2017-08-14 00:00:00
19541,2017-08-15,0.42,2017-08-15 00:00:00
19542,2017-08-16,0.42,2017-08-16 00:00:00
19543,2017-08-17,0.13,2017-08-17 00:00:00
19544,2017-08-18,0.44,2017-08-18 00:00:00
19545,2017-08-19,0.09,2017-08-19 00:00:00
19546,2017-08-20,0.44,2017-08-20 00:00:00
19547,2017-08-21,0.56,2017-08-21 00:00:00
19548,2017-08-22,0.5,2017-08-22 00:00:00
19549,2017-08-23,0.45,2017-08-23 00:00:00
